Name,Year,USENIX_ATC,USENIX_FAST,DSN,HPDC,IEEECluster,HPCA,ICS,ISC,SC
Venkatram Vishwanath,2018,0,0,0,0,0,0,0,1,0
Mohamed Zahran,2019,0,0,0,0,0,0,0,0,1
Robert Patton,2019,0,0,0,0,0,0,0,0,1
Wahid Bhimji,2019,0,0,0,0,0,0,0,0,1
Wahid Bhimji,2020,0,0,0,0,0,0,0,0,1
Christopher Carothers,2019,0,0,0,0,0,0,0,0,1
Guojing Cong,2019,0,0,0,0,0,0,0,0,1
Kimon Fountoulakis,2019,0,0,0,0,0,0,0,0,1
Alex Gittens,2019,0,0,0,0,0,0,0,0,1
Chris Gottbrath,2019,0,0,0,0,0,0,0,0,1
Coi-Jui Hseih,2019,0,0,0,0,0,0,0,0,1
Eliu Huerta,2019,0,0,0,0,0,0,0,0,1
Ramakrishnan Kannan,2019,0,0,0,0,0,0,0,0,1
Janis Keuper,2019,0,0,0,0,0,0,0,0,1
Janis Keuper,2018,0,0,0,0,0,0,0,1,0
Misbah Mubarak,2019,0,0,0,0,0,0,0,1,1
Misbah Mubarak,2020,0,0,0,0,0,0,0,0,1
Catherine Schuman,2019,0,0,0,0,0,0,0,0,1
Sreenivas Rangan Sukumar,2019,0,0,0,0,0,0,0,0,1
Sreenivas Rangan Sukumar,2020,0,0,0,0,0,0,0,0,1
Brian C. Van Essen,2019,0,0,0,0,0,0,0,0,1
Brian C. Van Essen,2020,0,0,0,0,0,0,0,0,1
Shusen Wang,2019,0,0,0,0,0,0,0,0,1
Steven R. Young,2019,0,0,0,0,0,0,0,0,1
Zoran Budimlic,2019,0,0,0,0,0,0,0,0,1
Zoran Budimlic,2018,0,0,0,0,0,0,1,0,0
Marc Casas Guix,2019,0,0,0,0,0,0,0,0,1
Milind Chabbi,2019,0,0,0,0,0,0,0,0,1
Chen Ding,2019,0,0,0,0,0,0,0,0,1
Chen Ding,2018,0,0,0,0,0,0,1,0,0
Stephane Eranian,2019,0,0,0,0,0,0,0,0,1
Megan Grodowitz,2019,0,0,0,0,0,0,0,0,1
Ulf Hanebutte,2019,0,0,0,0,0,0,0,0,1
Karen L. Karavanic,2019,0,0,0,0,0,0,0,0,1
Xu Liu,2019,0,0,0,0,0,0,0,0,1
Xu Liu,2020,0,0,0,0,0,1,0,0,0
Andrew Mallinson,2019,0,0,0,0,0,0,0,0,1
Allen Malony,2019,0,0,0,0,0,0,1,1,1
Allen Malony,2020,0,0,0,0,0,0,1,0,1
Allen Malony,2018,0,0,0,0,0,0,0,1,0
Philip C. Roth,2019,0,0,0,0,0,0,0,0,1
Philip C. Roth,2020,0,0,0,0,0,0,0,0,1
Liji Samuel,2019,0,0,0,0,0,0,0,0,1
Xian-He Sun,2019,0,0,0,0,0,0,0,0,1
Samuel W. Williams,2019,0,0,0,0,0,0,0,0,1
Samuel W. Williams,2020,0,0,0,0,0,0,0,0,1
Claudia Fohry,2019,0,0,0,0,0,0,0,0,1
Claudia Fohry,2020,0,0,0,0,0,0,0,0,1
Gokcen Kestor,2019,0,0,0,0,0,0,0,0,1
Gokcen Kestor,2020,0,0,0,0,0,0,0,0,1
Gokcen Kestor,2018,0,0,0,0,0,0,0,1,0
Milind Kulkarni,2019,0,0,0,0,0,0,0,0,1
Chunhua Liao,2019,0,0,0,0,0,0,0,0,1
Jonathan Lifflander,2019,0,0,0,0,0,0,0,0,1
Lei Liu,2019,0,0,0,0,0,0,0,0,1
Lei Liu,2020,0,0,0,0,0,1,0,0,0
Malavika Samak,2019,0,0,0,0,0,0,0,0,1
Bo Wu,2019,0,0,0,0,0,0,1,0,1
Jingling Xue,2019,0,0,0,0,0,0,0,0,1
Qing Yi,2019,0,0,0,0,0,0,0,0,1
Qing Yi,2018,0,0,0,0,0,0,1,0,0
Qing Yi,2020,0,0,0,0,0,0,0,1,0
Tomofumi Yuki,2019,0,0,0,0,0,0,0,0,1
Roy Campbell,2019,0,0,0,0,0,0,0,0,1
Candace Culhane,2019,0,0,0,0,0,0,0,0,1
Candace Culhane,2020,0,0,0,0,0,0,0,0,1
Thomas Eickermann,2019,0,0,0,0,0,0,0,0,1
Toshio Endo,2019,0,0,0,0,0,0,0,0,1
Diana Moise,2019,0,0,0,0,0,0,0,0,1
Diana Moise,2020,0,0,0,0,0,0,0,0,1
Mallikarjun (Arjun) Shankar,2019,0,0,0,0,0,0,0,0,1
Melissa C. Smith,2019,0,0,0,0,0,0,0,0,1
Melissa C. Smith,2020,0,0,0,0,0,0,0,0,1
Gregory Stoner,2019,0,0,0,0,0,0,0,0,1
Hari Subramoni,2019,0,0,0,0,0,0,0,0,1
Ugo Varetto,2019,0,0,0,0,0,0,0,0,1
Ahmad Afsahi,2019,0,0,0,0,0,0,0,0,1
Nan Ding,2019,0,0,0,0,0,0,0,0,1
Michael Lang,2019,0,0,0,0,0,0,0,0,1
Robert W. Wisniewski,2019,0,0,0,0,0,0,0,0,1
Sharon Broude Geva,2019,0,0,0,0,0,0,0,0,1
Merle Giles,2019,0,0,0,0,0,0,0,0,1
Chris Johnson,2019,0,0,0,0,0,0,0,0,1
Satoshi Sekiguchi,2019,0,0,0,0,0,0,0,0,1
David Walker,2019,0,0,0,0,0,0,0,0,1
Damian Alvarez,2019,0,0,0,0,0,0,0,0,1
Yun (Helen) He,2019,0,0,0,0,0,0,0,0,1
Mark Parsons,2019,0,0,0,0,0,0,0,0,1
Heidi Poxon,2019,0,0,0,0,0,0,0,0,1
Eric Stotzer,2019,0,0,0,0,0,0,0,0,1
Christian Terboven,2019,0,0,0,0,0,0,0,1,1
Christian Terboven,2020,0,0,0,0,0,0,0,1,0
Xavier Teruel,2019,0,0,0,0,0,0,0,0,1
Xavier Teruel,2020,0,0,0,0,0,0,0,0,1
Rajeev Thakur,2019,0,0,0,0,0,0,0,0,1
Rajeev Thakur,2020,0,0,0,0,0,0,0,0,1
Sandy Landsberg,2019,0,0,0,0,0,0,0,0,1
Susan Gregurick,2019,0,0,0,0,0,0,0,0,1
Kerstin Kleese van Dam,2019,0,0,0,0,0,0,0,0,1
Kerstin Kleese van Dam,2020,0,0,0,0,0,0,0,0,1
Tsengdar Lee,2019,0,0,0,0,0,0,0,0,1
Yu David Liu,2019,0,0,0,0,0,0,0,0,1
Jesper Larsson Tr�ff,2019,0,0,0,0,0,0,0,0,1
David H Bailey,2019,0,0,0,0,0,0,0,0,1
David H Bailey,2020,0,0,0,0,0,0,0,0,1
Michael Wolfe,2019,0,0,0,0,0,0,0,0,1
William (Bill) C. Brantley,2019,0,0,0,0,0,0,0,0,1
Oscar Hernandez,2019,0,0,0,0,0,0,0,0,1
Michael Klemm,2019,0,0,0,0,0,0,0,1,1
Miriam Leeser,2019,0,0,0,0,0,0,0,0,1
Miriam Leeser,2020,0,0,0,0,0,0,0,0,1
Alba Cristina Magalhaes Alves de Melo,2019,0,0,0,0,0,0,0,0,1
Alba Cristina Magalhaes Alves de Melo,2020,0,0,0,0,0,0,0,0,1
Serge Petiton,2019,0,0,0,0,0,0,0,0,1
Duncan Poole,2019,0,0,0,0,0,0,0,0,1
Eric Stahlberg,2019,0,0,0,0,0,0,0,0,1
Christian Trott,2019,0,0,0,0,0,0,0,0,1
Nicholas D'Imperio,2019,0,0,0,0,0,0,0,0,1
Karl Fuerlinger,2019,0,0,0,0,0,0,0,0,1
Karl Fuerlinger,2020,0,0,0,0,0,0,0,0,1
Jennifer Green,2019,0,0,0,0,0,0,0,0,1
Jennifer Green,2020,0,0,0,0,0,0,0,0,1
Rebecca Hartman-Baker,2019,0,0,0,0,0,0,0,0,1
Marc-André Hermanns,2019,0,0,0,0,0,0,0,1,1
Marc-André Hermanns,2020,0,0,0,0,0,0,0,0,1
Kate Isaacs,2019,0,0,0,0,0,0,0,0,1
Rashawn Knapp,2019,0,0,0,0,0,0,0,0,1
Meifeng Lin,2019,0,0,0,0,0,0,0,0,1
Monique Morin,2019,0,0,0,0,0,0,0,0,1
Monique Morin,2020,0,0,0,0,0,0,0,0,1
Jeff Schutkoske,2019,0,0,0,0,0,0,0,0,1
John Shalf,2019,0,0,0,0,0,0,0,0,1
John Shalf,2020,0,0,0,0,0,0,0,1,0
Toyotaro Suzumura,2019,0,0,0,0,0,0,0,0,1
Keith Underwood,2019,0,0,0,0,0,0,0,0,1
Keith Underwood,2020,0,0,0,0,0,0,0,0,1
Eddy Zheng Zhang,2019,0,0,0,0,0,0,0,0,1
Xinghui Zhao,2019,0,0,0,0,0,0,0,0,1
Kris Bubendorfer,2019,0,0,0,0,0,0,0,0,1
Sandra Gesing,2019,0,0,0,0,0,0,0,0,1
Sandra Gesing,2020,0,0,0,0,0,0,0,0,1
Daniel S. Katz,2019,0,0,0,0,0,0,0,0,1
Daniel S. Katz,2020,0,0,0,0,0,0,0,0,1
Ehsan Totoni,2019,0,0,0,0,0,0,0,0,1
Weichung Wang,2019,0,0,0,0,0,0,0,0,1
Zhao Zhang,2019,0,0,0,0,0,0,0,0,1
Zhao Zhang,2020,0,0,0,0,0,0,0,0,1
Tobin Isaac,2019,0,0,0,0,0,0,0,1,1
Stefano Markidis,2019,0,0,0,0,0,0,0,0,1
Stefano Markidis,2020,0,0,0,0,0,0,0,0,1
Valeria Bartsch,2019,0,0,0,0,0,0,0,0,1
Valeria Bartsch,2020,0,0,0,0,0,0,0,0,1
Vicenç Beltran,2019,0,0,0,0,0,0,0,0,1
Keeran Brabazon,2019,0,0,0,0,0,0,0,0,1
Keeran Brabazon,2020,0,0,0,0,0,0,0,0,1
Ryan D. Friese,2019,0,0,0,0,0,0,0,0,1
Ryan D. Friese,2020,0,0,0,0,0,0,0,0,1
Elisabeth Larsson,2019,0,0,0,0,0,0,0,0,1
Elisabeth Larsson,2020,0,0,0,0,0,0,0,0,1
Vyacheslav Olshevsky,2019,0,0,0,0,0,0,0,0,1
Ivy B. Peng,2019,0,0,0,0,0,0,0,0,1
Ivy B. Peng,2020,0,0,0,0,0,0,0,0,1
Lorna Smith,2019,0,0,0,0,0,0,0,0,1
Lorna Smith,2020,0,0,0,0,0,0,0,0,1
Louis Vernon,2019,0,0,0,0,0,0,0,0,1
Patricia Crossno,2019,0,0,0,0,0,0,0,0,1
Ingrid Hotz,2019,0,0,0,0,0,0,0,0,1
Alejandro Ribes,2019,0,0,0,0,0,0,0,0,1
David Thompson,2019,0,0,0,0,0,0,0,0,1
Bei Wang,2019,0,0,0,0,0,0,0,0,1
Yanjie Wei,2019,0,0,0,0,0,0,0,0,1
Chongxiao Cao,2019,0,0,0,0,0,0,0,0,1
Vincenzo De Maio,2019,0,0,0,0,0,0,0,0,1
Vincenzo De Maio,2020,0,0,0,0,0,0,0,0,1
Manjunath Gorentla Venkata,2019,0,0,0,0,0,0,0,0,1
Nusrat Islam,2019,0,0,0,0,0,0,0,0,1
Jakub Kurzak,2019,0,0,0,0,0,0,0,0,1
Weiguo Liu,2019,0,0,0,0,0,0,0,0,1
Jintao Meng,2019,0,0,0,0,0,0,0,0,1
Jintao Meng,2020,0,0,0,0,0,0,0,0,1
Tiffany M. Mintz,2019,0,0,0,0,0,0,0,0,1
Enrique S. Quintana-Orti,2019,0,0,0,0,0,0,0,0,1
Barbara Fossum,2019,0,0,0,0,0,0,0,0,1
Lorena Barba,2019,0,0,0,0,0,0,0,0,1
Grigori Fursin,2019,0,0,0,0,0,0,0,0,1
Scott Michael,2019,0,0,0,0,0,0,0,0,1
Scott Michael,2020,0,0,0,0,0,0,0,0,1
John Cazes,2019,0,0,0,0,0,0,0,0,1
John Cazes,2020,0,0,0,0,0,0,0,0,1
Stephen Lien Harrell,2019,0,0,0,0,0,0,0,0,1
Stephen Lien Harrell,2020,0,0,0,0,0,0,0,0,1
Carla Osthoff,2019,0,0,0,0,0,0,0,0,1
Le Mai Weakley,2019,0,0,0,0,0,0,0,0,1
Le Mai Weakley,2020,0,0,0,0,0,0,0,0,1
Xiao Zhu,2019,0,0,0,0,0,0,0,0,1
Xiao Zhu,2020,0,0,0,0,0,0,0,0,1
Michael Zingale,2019,0,0,0,0,0,0,0,0,1
Christopher Bross,2019,0,0,0,0,0,0,0,0,1
Ivo Jimenez,2019,0,0,0,0,0,0,0,0,1
Ivo Jimenez,2020,0,0,0,0,0,0,0,0,1
Catherine Jones,2019,0,0,0,0,0,0,0,0,1
Samuel Khuvis,2019,0,0,0,0,0,0,0,0,1
Samuel Khuvis,2020,0,0,0,0,0,0,0,0,1
Alicia Klinvex,2019,0,0,0,0,0,0,0,0,1
Reed M Milewicz,2019,0,0,0,0,0,0,0,0,1
Elaine Raybourn,2019,0,0,0,0,0,0,0,0,1
Elaine Raybourn,2020,0,0,0,0,0,0,0,0,1
Tyler Simon,2019,0,0,0,0,0,0,0,0,1
Patrick Wohlschlegel,2019,0,0,0,0,0,0,0,0,1
Sergio Iserte,2019,0,0,0,0,0,0,0,0,1
Danny Rorabaugh,2019,0,0,0,0,0,0,0,0,1
Carsten Uphoff,2019,0,0,0,0,0,0,0,0,1
David E. Bernholdt,2019,0,0,0,0,0,0,0,0,1
David E. Bernholdt,2020,0,0,0,0,0,0,0,0,1
Louise Brown,2019,0,0,0,0,0,0,0,0,1
Carina Haupt,2019,0,0,0,0,0,0,0,0,1
Kyle Niemeyer,2019,0,0,0,0,0,0,0,0,1
Daniel A. Reed,2019,0,0,0,0,0,0,0,0,1
Rudolf Eigenmann,2020,0,0,0,0,0,0,0,0,1
Jee Choi,2020,0,0,0,0,0,0,0,0,1
Fanny Dufoss�,2020,0,0,0,0,0,0,0,0,1
Patrick Flick,2020,0,0,0,0,0,0,0,0,1
Jianyu Huang,2020,0,0,0,0,0,0,0,0,1
Ananth Kalyanaraman,2020,0,0,0,0,0,0,0,1,1
Ananth Kalyanaraman,2019,0,0,0,0,0,0,0,1,0
La�rcio Lima Pilla,2020,0,0,0,0,0,0,0,0,1
Yves Robert,2020,0,0,0,0,0,0,0,0,1
Daniel Ruprecht,2020,0,0,0,0,0,0,0,0,1
Daniel Ruprecht,2018,0,0,0,0,0,0,0,1,0
Piyush Sao,2020,0,0,0,0,0,0,0,0,1
Christian Schulz,2020,0,0,0,0,0,0,0,0,1
Christian Schulz,2019,0,0,0,0,0,0,0,1,0
Srishti Srivastava,2020,0,0,0,0,0,0,0,0,1
Erik Lindahl,2020,0,0,0,0,0,0,0,1,1
Ritu Arora,2020,0,0,0,0,0,0,0,0,1
Jay Bardhan,2020,0,0,0,0,0,0,0,0,1
Anne Elster,2020,0,0,0,0,0,0,0,0,1
Frank Jenko,2020,0,0,0,0,0,0,0,0,1
Bálint Joó,2020,0,0,0,0,0,0,0,0,1
Christoph Junghans,2020,0,0,0,0,0,0,0,0,1
Paul Lin,2020,0,0,0,0,0,0,0,0,1
Tania Lorido Botran,2020,0,0,0,0,0,0,0,0,1
Takemasa Miyoshi,2020,0,0,0,0,0,0,0,0,1
Susan Mniszewski,2020,0,0,0,0,0,0,0,0,1
Eric Nielsen,2020,0,0,0,0,0,0,0,0,1
Minna Palmroth,2020,0,0,0,0,0,0,0,0,1
Kenneth Ruud,2020,0,0,0,0,0,0,0,0,1
Sinead Ryan,2020,0,0,0,0,0,0,0,0,1
Karl Schulz,2020,0,0,0,0,0,0,0,0,1
Joost VandeVondele,2020,0,0,0,0,0,0,0,0,1
Shugo Yasuda,2020,0,0,0,0,0,0,0,0,1
Jason Bakos,2020,0,0,0,0,0,0,0,0,1
Caroline Collange,2020,0,0,0,0,0,0,0,0,1
Ryusuke Egawa,2020,0,0,0,0,0,0,0,0,1
Vladimir Getov,2020,0,0,0,0,0,0,0,0,1
Julien Jaeger,2020,0,0,0,0,0,0,0,0,1
Ryohei Kobayashi,2020,0,0,0,0,0,0,0,0,1
Christian Plessl,2020,0,0,0,0,0,0,0,0,1
Suzanne Rivoire,2020,0,0,0,0,0,0,0,0,1
Marc Sergent,2020,0,0,0,0,0,0,0,0,1
Aaron Smith,2020,0,0,0,0,0,0,0,0,1
Ayon Basumallik,2020,0,0,0,0,0,0,0,0,1
Ayon Basumallik,2019,0,0,0,0,0,0,1,0,0
Matthias A. Blumrich,2020,0,0,0,0,0,0,0,0,1
Rajkumar Buyya,2020,0,0,0,0,0,0,0,0,1
Nosayba El-Sayed,2020,0,0,0,0,0,0,0,0,1
Andrzej Kochut,2020,0,0,0,0,0,0,0,0,1
Xing Liu,2020,0,0,0,0,0,0,0,0,1
M. Mustafa Rafique,2020,0,0,0,0,0,0,0,0,1
Pasupathy Shankar,2020,0,0,0,0,0,0,0,0,1
Vanish Talwar,2020,0,0,0,0,0,0,0,0,1
Sura Zehra,2020,0,0,0,0,0,0,0,0,1
Anthony Kougkas,2020,0,0,0,0,0,0,0,0,1
Johann Lombardi,2020,0,0,0,0,0,0,0,0,1
Dmitriy Morozov,2020,0,0,0,0,0,0,0,0,1
Bing Xie,2020,0,0,0,0,0,0,0,0,1
William Tang,2020,0,0,0,0,0,0,0,0,1
Takuya Akiba,2020,0,0,0,0,0,0,0,0,1
Svyatkovskiy Alexey,2020,0,0,0,0,0,0,0,0,1
Prasanna Balaprakash,2020,0,0,0,0,0,0,0,0,1
Ge Dong,2020,0,0,0,0,0,0,0,0,1
Nikoli Dryden,2020,0,0,0,0,0,0,0,0,1
Erich Elsen,2020,0,0,0,0,0,0,0,0,1
Steven Farrell,2020,0,0,0,0,0,0,0,0,1
Simon Garcia De Gonzalo,2020,0,0,0,0,0,0,0,0,1
Tom Gibbs,2020,0,0,0,0,0,0,0,0,1
Boris Ginsburg,2020,0,0,0,0,0,0,0,0,1
Mike Houston,2020,0,0,0,0,0,0,0,0,1
Zhengchun Liu,2020,0,0,0,0,0,0,0,0,1
Maxim Naumov,2020,0,0,0,0,0,0,0,0,1
Mai Nguyen,2020,0,0,0,0,0,0,0,0,1
Damian Podareanu,2020,0,0,0,0,0,0,0,0,1
Arvind Ramanathan,2020,0,0,0,0,0,0,0,0,1
Brandon Reagen,2020,0,0,0,0,0,0,0,0,1
Vikram A Saletore,2020,0,0,0,0,0,0,0,0,1
Yohei Sawada,2020,0,0,0,0,0,0,0,0,1
Mikhail Smorkalov,2020,0,0,0,0,0,0,0,0,1
Fengguang Song,2020,0,0,0,0,0,0,0,0,1
Taiji Suzuki,2020,0,0,0,0,0,0,0,0,1
Christine Sweeney,2020,0,0,0,0,0,0,0,0,1
Wei Tan,2020,0,0,0,0,0,0,0,0,1
Wang Yangzihao,2020,0,0,0,0,0,0,0,0,1
Wenlai Zhao,2020,0,0,0,0,0,0,0,0,1
Patrick Carribault,2020,0,0,0,0,0,0,0,0,1
Nicolas Dube,2020,0,0,0,0,0,0,0,0,1
Robert Henschel,2020,0,0,0,0,0,0,0,0,1
Andra-Ecaterina Hugo,2020,0,0,0,0,0,0,0,0,1
Chao Jin,2020,0,0,0,0,0,0,0,0,1
Sanyam Mehta,2020,0,0,0,0,0,0,0,0,1
Pablo Reble,2020,0,0,0,0,0,0,0,0,1
Dirk Schmidl,2020,0,0,0,0,0,0,0,0,1
Alex Aiken,2020,0,0,0,0,0,0,0,0,1
Cedric Augonnet,2020,0,0,0,0,0,0,0,0,1
Abdou Guermouche,2020,0,0,0,0,0,0,0,0,1
Jiajia Li,2020,0,0,0,0,0,0,0,0,1
Joseph Schuchart,2020,0,0,0,0,0,0,0,0,1
Samuel Thibault,2020,0,0,0,0,0,0,0,0,1
Nicholas P. Cardo,2020,0,0,0,0,0,0,0,0,1
Eric Cheng,2020,0,0,0,0,0,0,0,0,1
Hans Eberle,2020,0,0,0,0,0,0,0,0,1
Kartik Lakhotia,2020,0,0,0,0,0,0,0,0,1
Tiziana Di Matteo,2020,0,0,0,0,0,0,0,0,1
Maria Girone,2020,0,0,0,0,0,0,0,0,1
Richard Murphy,2020,0,0,0,0,0,0,0,0,1
Sean Smith,2020,0,0,0,0,0,0,0,0,1
Jeffrey S. Vetter,2020,0,0,0,0,0,0,0,0,1
Karen Willcox,2020,0,0,0,0,0,0,0,0,1
Abdelhalim Amer,2020,0,0,0,0,0,0,0,0,1
Julien Bigot,2020,0,0,0,0,0,0,0,0,1
Joshua D. Booth,2020,0,0,0,0,0,0,0,0,1
Kevin A. Brown,2020,0,0,0,0,0,0,0,0,1
Irina Demeshko,2020,0,0,0,0,0,0,0,0,1
Laércio Lima Pilla,2020,0,0,0,0,0,0,0,0,1
Nuria Losada,2020,0,0,0,0,0,0,0,0,1
Alexander Margolin,2020,0,0,0,0,0,0,0,0,1
Burcu O. Mutlu,2020,0,0,0,0,0,0,0,0,1
Erdal Mutlu,2020,0,0,0,0,0,0,0,0,1
Konstantinos Parasyris,2020,0,0,0,0,0,0,0,0,1
Swann Perarnau,2020,0,0,0,0,0,0,0,0,1
Pavel Shamis,2020,0,0,0,0,0,0,0,0,1
Anne Fitzpatrick,2020,0,0,0,0,0,0,0,0,1
Jeffery Kuehn,2020,0,0,0,0,0,0,0,0,1
Benjamin Parsons,2020,0,0,0,0,0,0,0,0,1
Brad Spiers,2020,0,0,0,0,0,0,0,0,1
Jesper Larsson Träff,2020,0,0,0,0,0,0,0,0,1
Jim M. Brandt,2020,0,0,0,0,0,0,0,0,1
Ralph A. McEldowney,2020,0,0,0,0,0,0,0,0,1
John Gounley,2020,0,0,0,0,0,0,0,0,1
Laura Schulz,2020,0,0,0,0,0,0,0,0,1
Mehmet E Belviranli,2020,0,0,0,0,0,0,0,0,1
Richard Shane Canon,2020,0,0,0,0,0,0,0,0,1
Hank Childs,2020,0,0,0,0,0,0,0,0,1
Valentin Churavy,2020,0,0,0,0,0,0,0,0,1
Jenna DeLozier,2020,0,0,0,0,0,0,0,0,1
Anja Gerbes,2020,0,0,0,0,0,0,0,0,1
Paola Grosso,2020,0,0,0,0,0,0,0,0,1
Toshiyuki Imamura,2020,0,0,0,0,0,0,0,0,1
Patricia Kovatch,2020,0,0,0,0,0,0,0,0,1
Martin Kronbichler,2020,0,0,0,0,0,0,0,0,1
Helena Liebelt,2020,0,0,0,0,0,0,0,0,1
Helena Liebelt,2019,0,0,0,0,0,0,0,1,0
Srinivas Sridharan,2020,0,0,0,0,0,0,0,0,1
Tim Yeager,2020,0,0,0,0,0,0,0,0,1
Hamid Reza Zohouri,2020,0,0,0,0,0,0,0,0,1
Cristina Beldica,2020,0,0,0,0,0,0,0,0,1
Kaylea Nelson,2020,0,0,0,0,0,0,0,0,1
Shaikh M. Arifuzzaman,2020,0,0,0,0,0,0,0,0,1
Kaigui Bian,2020,0,0,0,0,0,0,0,0,1
Robert Bjornson,2020,0,0,0,0,0,0,0,0,1
Spyros Blanas,2020,0,0,0,0,0,0,0,0,1
Mohamad Chaarawi,2020,0,0,0,0,0,0,0,0,1
Jerry Chou,2020,0,0,0,0,0,0,0,0,1
Dong Dai,2020,0,0,0,0,0,0,0,0,1
William DF Dawson,2020,0,0,0,0,0,0,0,0,1
Bin Dong,2020,0,0,0,0,0,0,0,0,1
Zhihui Du,2020,0,0,0,0,0,0,0,0,1
Benjamin Evans,2020,0,0,0,0,0,0,0,0,1
Stephen Herbein,2020,0,0,0,0,0,0,0,0,1
Surabhi Jain,2020,0,0,0,0,0,0,0,0,1
Kadidia Konate,2020,0,0,0,0,0,0,0,0,1
Quincey Koziol,2020,0,0,0,0,0,0,0,0,1
Jinpil Lee,2020,0,0,0,0,0,0,0,0,1
Fang Liu,2020,0,0,0,0,0,0,0,0,1
Qing Liu,2020,0,0,0,0,0,0,0,0,1
Ping Luo,2020,0,0,0,0,0,0,0,0,1
Kshitij Mehta,2020,0,0,0,0,0,0,0,0,1
Bashir Mohammed,2020,0,0,0,0,0,0,0,0,1
Daichi Mukunoki,2020,0,0,0,0,0,0,0,0,1
Shigenori Otsuka,2020,0,0,0,0,0,0,0,0,1
Andrew Sherman,2020,0,0,0,0,0,0,0,0,1
Yogesh Simmhan,2020,0,0,0,0,0,0,0,0,1
Jerome Soumagne,2020,0,0,0,0,0,0,0,0,1
Michael Strickler,2020,0,0,0,0,0,0,0,0,1
Houjun Tang,2020,0,0,0,0,0,0,0,0,1
Francois Tessier,2020,0,0,0,0,0,0,0,0,1
Teng Wang,2020,0,0,0,0,0,0,0,0,1
Yongwei Wu,2020,0,0,0,0,0,0,0,0,1
Frederica Darema,2020,0,0,0,0,0,0,0,0,1
Alex Aved,2020,0,0,0,0,0,0,0,0,1
Erik Blasch,2020,0,0,0,0,0,0,0,0,1
Aniruddha Gokhale,2020,0,0,0,0,0,0,0,0,1
Sarvani Chadalapaka,2020,0,0,0,0,0,0,0,0,1
Hussein Al-Azzawi,2020,0,0,0,0,0,0,0,0,1
Khayam Anjam,2020,0,0,0,0,0,0,0,0,1
Matthias Bussonnier,2020,0,0,0,0,0,0,0,0,1
Kevin Clark,2020,0,0,0,0,0,0,0,0,1
Bala Desinghu,2020,0,0,0,0,0,0,0,0,1
Edward Evans,2020,0,0,0,0,0,0,0,0,1
Weronika Filinger,2020,0,0,0,0,0,0,0,0,1
Richard Gayler,2020,0,0,0,0,0,0,0,0,1
Vikram Gazula,2020,0,0,0,0,0,0,0,0,1
Luanzheng Guo,2020,0,0,0,0,0,0,0,0,1
Mozhgan Kabiri Chimeh,2020,0,0,0,0,0,0,0,0,1
Konstantinos Krommydas,2020,0,0,0,0,0,0,0,0,1
Scott Lathrop,2020,0,0,0,0,0,0,0,0,1
Junjie Li,2020,0,0,0,0,0,0,0,0,1
Cristin Merritt,2020,0,0,0,0,0,0,0,0,1
Dave Monismith,2020,0,0,0,0,0,0,0,0,1
Amy Neeser,2020,0,0,0,0,0,0,0,0,1
Semir Sarajlic,2020,0,0,0,0,0,0,0,0,1
Tajendra Vir Singh,2020,0,0,0,0,0,0,0,0,1
Dane Skow,2020,0,0,0,0,0,0,0,0,1
Gil Speyer,2020,0,0,0,0,0,0,0,0,1
Dinadayalane Tandabany,2020,0,0,0,0,0,0,0,0,1
David Zeng,2020,0,0,0,0,0,0,0,0,1
Jiyuan Zhang,2020,0,0,0,0,0,0,0,0,1
Vincenç Beltran,2020,0,0,0,0,0,0,0,0,1
Niclas Jansson,2020,0,0,0,0,0,0,0,0,1
Artur Podobas,2020,0,0,0,0,0,0,0,0,1
David Semeraro,2020,0,0,0,0,0,0,0,0,1
Emma-Jane Alexander,2020,0,0,0,0,0,0,0,0,1
David DeMarle,2020,0,0,0,0,0,0,0,0,1
Johannes Günther,2020,0,0,0,0,0,0,0,0,1
Randy Heiland,2020,0,0,0,0,0,0,0,0,1
Jason Leigh,2020,0,0,0,0,0,0,0,0,1
Peter Messmer,2020,0,0,0,0,0,0,0,0,1
William Harrod,2020,0,0,0,0,0,0,0,0,1
Angel Beltre,2020,0,0,0,0,0,0,0,0,1
Joel Brogan,2020,0,0,0,0,0,0,0,0,1
Maria Celis,2020,0,0,0,0,0,0,0,0,1
Carolyn Devany,2020,0,0,0,0,0,0,0,0,1
Blake Haugen,2020,0,0,0,0,0,0,0,0,1
Todd Letsche,2020,0,0,0,0,0,0,0,0,1
Xu Tony Liu,2020,0,0,0,0,0,0,0,0,1
Dolores A. Shaffer,2020,0,0,0,0,0,0,0,0,1
Masha Sosonkina,2020,0,0,0,0,0,0,0,0,1
Thomas Lawrence Sterling,2020,0,0,0,0,0,0,0,0,1
Daniel Norrison,2020,0,0,0,0,0,0,0,0,1
Tara Crouch,2020,0,0,0,0,0,0,0,0,1
Atiq Bajwa,2020,0,0,0,0,0,0,0,0,1
Hal Finkel,2020,0,0,0,0,0,0,0,0,1
Terri Quinn,2020,0,0,0,0,0,0,0,0,1
H. Birali Runesha,2020,0,0,0,0,0,0,0,0,1
Matthew Wolf,2020,0,0,0,0,0,0,0,0,1
Beth Plale,2020,0,0,0,0,0,0,0,0,1
Line Pouchard,2020,0,0,0,0,0,0,0,0,1
Andrew Younge,2020,0,0,0,0,0,0,0,0,1
